id,lat,lon,name,street_no,street_name,street_type,suburb,postcode,sport,type,field_surface,lga
GREATE11633,-38.029248,145.180444,Gaelic Park,324,Perry,Road,KEYSBOROUGH,3173,Soccer,outdoor,Grass,GREATER DANDENONG
KINGST11293,-38.00101,145.138254,Haileybury College,NA,Springvale,road,KEYSBOROUGH,3173,Hockey,outdoor,Artificial Turf,KINGSTON
GREATE11641,-37.989447,145.158751,Keysborough Community Park,NA,Loxwood,Avenue,KEYSBOROUGH,3173,Cricket,outdoor,Synthetic Pitch,GREATER DANDENONG
GREATE11642,-38.010659,145.149382,Keysborough Golf Course,NA,Hutton,Road,KEYSBOROUGH,3173,Golf,outdoor,18 Hole Course - Public,GREATER DANDENONG
GREATE11643,-37.994562,145.167688,Keysborough Reserve,NA,Cheltnam,Road,KEYSBOROUGH,3173,Cricket,outdoor,Turf Pitch,GREATER DANDENONG
GREATE11643,-37.994562,145.167688,Keysborough Reserve,NA,Cheltnam,Road,KEYSBOROUGH,3173,Football,outdoor,Grass,GREATER DANDENONG
GREATE11643,-37.994562,145.167688,Keysborough Reserve,NA,Cheltnam,Road,KEYSBOROUGH,3173,Lawn Bowls,outdoor,Grass,GREATER DANDENONG
GREATE11643,-37.994562,145.167688,Keysborough Reserve,NA,Cheltnam,Road,KEYSBOROUGH,3173,Netball,outdoor,Asphalt,GREATER DANDENONG
GREATE11645,-37.996886,145.155004,Maurie Jarvis Woodland,NA,Lake Edge,Drive,KEYSBOROUGH,3173,Cricket,outdoor,Synthetic Pitch,GREATER DANDENONG
GREATE11645,-37.996886,145.155004,Maurie Jarvis Woodland,NA,Lake Edge,Drive,KEYSBOROUGH,3173,Football,outdoor,Grass,GREATER DANDENONG
KINGST10965,-37.99905,145.1402,Mentone Grammar Sports Ground,NA,Springvale,Road,KEYSBOROUGH,3173,Cricket,outdoor,Synthetic Pitch,KINGSTON
KINGST10965,-37.99905,145.1402,Mentone Grammar Sports Ground,NA,Springvale,Road,KEYSBOROUGH,3173,Cricket,outdoor,Turf Pitch,KINGSTON
KINGST10965,-37.99905,145.1402,Mentone Grammar Sports Ground,NA,Springvale,Road,KEYSBOROUGH,3173,Hockey,outdoor,Artificial Turf,KINGSTON
KINGST10965,-37.99905,145.1402,Mentone Grammar Sports Ground,NA,Springvale,Road,KEYSBOROUGH,3173,Hockey,outdoor,Grass,KINGSTON
KINGST10965,-37.99905,145.1402,Mentone Grammar Sports Ground,NA,Springvale,Road,KEYSBOROUGH,3173,Soccer,outdoor,Grass,KINGSTON
KINGST10965,-37.99905,145.1402,Mentone Grammar Sports Ground,NA,Springvale,Road,KEYSBOROUGH,3173,Tennis,outdoor,Artificial Turf,KINGSTON
GREATE11654,-38.008946,145.16148,Parkmore Soccer Club,NA,Homeleigh,Road,KEYSBOROUGH,3173,Soccer,outdoor,Grass,GREATER DANDENONG
GREATE11663,-37.995822,145.153915,Springers Leisure Centre,400,Cheltnam,Road,KEYSBOROUGH,3173,Badminton,indoor,Wooden Gymnasium,GREATER DANDENONG
GREATE11663,-37.995822,145.153915,Springers Leisure Centre,400,Cheltnam,Road,KEYSBOROUGH,3173,Basketball,indoor,Wooden Gymnasium,GREATER DANDENONG
GREATE11663,-37.995822,145.153915,Springers Leisure Centre,400,Cheltnam,Road,KEYSBOROUGH,3173,Futsal,indoor,Wooden Gymnasium,GREATER DANDENONG
GREATE11663,-37.995822,145.153915,Springers Leisure Centre,400,Cheltnam,Road,KEYSBOROUGH,3173,Netball,indoor,Wooden Gymnasium,GREATER DANDENONG
GREATE11663,-37.995822,145.153915,Springers Leisure Centre,400,Cheltnam,Road,KEYSBOROUGH,3173,Volleyball,indoor,Wooden Gymnasium,GREATER DANDENONG
GREATE11668,-37.994627,145.145307,The Grenda Aquatic Centre (Haileybury College Pool),NA,Springvale,Road,KEYSBOROUGH,3173,Swimming,outdoor,50m Pool - Outdoor,GREATER DANDENONG
GREATE11616,-37.953837,145.193877,BJ Powell Reserve,NA,Halton,Road,NOBLE PARK NORTH,3174,Cricket,outdoor,Synthetic Pitch,GREATER DANDENONG
GREATE11616,-37.953837,145.193877,BJ Powell Reserve,NA,Halton,Road,NOBLE PARK NORTH,3174,Cricket,outdoor,Turf Pitch,GREATER DANDENONG
GREATE11616,-37.953837,145.193877,BJ Powell Reserve,NA,Halton,Road,NOBLE PARK NORTH,3174,Football,outdoor,Grass,GREATER DANDENONG
GREATE11616,-37.953837,145.193877,BJ Powell Reserve,NA,Halton,Road,NOBLE PARK NORTH,3174,Playground,outdoor,,GREATER DANDENONG
GREATE11616,-37.953837,145.193877,BJ Powell Reserve,NA,Halton,Road,NOBLE PARK NORTH,3174,Tennis,outdoor,Artificial Turf,GREATER DANDENONG
DANDEN11501,-37.979578,145.171765,Koala Gymnastic Club,34,Buckley,Street,NOBLE PARK,3174,Gymnastics,indoor,NA,GREATER DANDENONG
GREATE11648,-37.964727,145.174049,Noble Park Aquatic Centre,NA,Memorial,Drive,NOBLE PARK,3174,Fitness / Gymnasium Workouts,indoor,NA,GREATER DANDENONG
GREATE11648,-37.964727,145.174049,Noble Park Aquatic Centre,NA,Memorial,Drive,NOBLE PARK,3174,Swimming,indoor,"50m Pool - Indoor, Recreation / Play Water Space",GREATER DANDENONG
GREATE11649,-37.961328,145.171495,Noble Park Community Centre,NA,Memorial,Drive,NOBLE PARK,3174,Badminton,indoor,Wooden Gymnasium,GREATER DANDENONG
GREATE11649,-37.961328,145.171495,Noble Park Community Centre,NA,Memorial,Drive,NOBLE PARK,3174,Basketball,indoor,Wooden Gymnasium,GREATER DANDENONG
GREATE11650,-37.97745,145.169162,Noble Park Reserve,NA,Moodemere,Street,NOBLE PARK,3174,Cricket,outdoor,Turf Pitch,GREATER DANDENONG
GREATE11650,-37.97745,145.169162,Noble Park Reserve,NA,Moodemere,Street,NOBLE PARK,3174,Football,outdoor,Grass,GREATER DANDENONG
GREATE11650,-37.97745,145.169162,Noble Park Reserve,NA,Moodemere,Street,NOBLE PARK,3174,Lawn Bowls,outdoor,Grass,GREATER DANDENONG
GREATE11650,-37.97745,145.169162,Noble Park Reserve,NA,Moodemere,Street,NOBLE PARK,3174,Tennis,outdoor,Hard Court,GREATER DANDENONG
GREATE11651,-37.966384,145.172978,Noble Park Uniting Tennis Club,NA,Frank,Street,NOBLE PARK,3174,Tennis,outdoor,Artificial Turf,GREATER DANDENONG
GREATE11653,-37.962026,145.181661,Parkfield Reserve,NA,Dunblane,Road,NOBLE PARK,3174,Cricket,outdoor,Turf Pitch,GREATER DANDENONG
GREATE11653,-37.962026,145.181661,Parkfield Reserve,NA,Dunblane,Road,NOBLE PARK,3174,Soccer,outdoor,Grass,GREATER DANDENONG
GREATE11653,-37.962026,145.181661,Parkfield Reserve,NA,Dunblane,Road,NOBLE PARK,3174,Tennis,outdoor,Hard Court,GREATER DANDENONG
GREATE11656,-37.945829,145.219213,Rosewood Tennis Club,NA,Somerset,Drive,NOBLE PARK NORTH,3174,Tennis,outdoor,Artificial Turf,GREATER DANDENONG
GREATE11657,-37.961328,145.171495,Ross Reserve,NA,Memorial,Drive,NOBLE PARK,3174,Athletics,outdoor,Synthetic Running Track,GREATER DANDENONG
GREATE11657,-37.961328,145.171495,Ross Reserve,NA,Memorial,Drive,NOBLE PARK,3174,Cricket,outdoor,Turf Pitch,GREATER DANDENONG
GREATE11657,-37.961328,145.171495,Ross Reserve,NA,Memorial,Drive,NOBLE PARK,3174,Cricket,outdoor,Synthetic Pitch,GREATER DANDENONG
GREATE11657,-37.961328,145.171495,Ross Reserve,NA,Memorial,Drive,NOBLE PARK,3174,Football,outdoor,Grass,GREATER DANDENONG
GREATE11657,-37.961328,145.171495,Ross Reserve,NA,Memorial,Drive,NOBLE PARK,3174,Soccer,outdoor,Grass,GREATER DANDENONG
GREATE11673,-37.947531,145.192879,WJ Pav Turner Reserve,NA,Jacksons,Road,NOBLE PARK NORTH,3174,Cricket,outdoor,Synthetic Pitch,GREATER DANDENONG
GREATE11673,-37.947531,145.192879,WJ Pav Turner Reserve,NA,Jacksons,Road,NOBLE PARK NORTH,3174,Soccer,outdoor,Grass,GREATER DANDENONG
GREATE11618,-38.056917,145.209935,Carrum United Soccer Club,NA,Dandenong Valley,Hwy,BANGHOLME,3175,Soccer,outdoor,Grass,GREATER DANDENONG
GREATE11619,-37.984995,145.229068,Clow St Recreation Reserve,NA,Clow,Street,DANDENONG,3175,Athletics,outdoor,Grass Running Track,GREATER DANDENONG
GREATE11619,-37.984995,145.229068,Clow St Recreation Reserve,NA,Clow,Street,DANDENONG,3175,Baseball,outdoor,Grass,GREATER DANDENONG
GREATE11623,-37.991802,145.216291,Dandenong Croquet & Bowls Club,NA,Pultney,Street,DANDENONG,3175,Croquet,outdoor,Grass,GREATER DANDENONG
GREATE11624,-37.964204,145.226509,Dandenong Indoor Sports Stadium,270,Stud,Road,DANDENONG NORTH,3175,Basketball,indoor,Wooden Gymnasium,GREATER DANDENONG
GREATE11624,-37.964204,145.226509,Dandenong Indoor Sports Stadium,270,Stud,Road,DANDENONG NORTH,3175,Volleyball,indoor,Wooden Gymnasium,GREATER DANDENONG
GREATE11625,-37.971368,145.217754,Dandenong Oasis,NA,Cleeland,Street,DANDENONG,3175,Fitness / Gymnasium Workouts,indoor,NA,GREATER DANDENONG
GREATE11625,-37.971368,145.217754,Dandenong Oasis,NA,Cleeland,Street,DANDENONG,3175,Squash / Racquetball,indoor,NA,GREATER DANDENONG
GREATE11625,-37.971368,145.217754,Dandenong Oasis,NA,Cleeland,Street,DANDENONG,3175,Swimming,indoor,"50m Pool - Indoor, Recreation / Play Water Space, Rehabilitation Pool, Toddlers Pool",GREATER DANDENONG
GREATE11626,-37.9954,145.221365,Dandenong Park (Shepley Oval),NA,Pultney,Street,DANDENONG,3175,Cricket,outdoor,Turf Pitch,GREATER DANDENONG
GREATE11626,-37.9954,145.221365,Dandenong Park (Shepley Oval),NA,Pultney,Street,DANDENONG,3175,Football,outdoor,Grass,GREATER DANDENONG
GREATE11627,-37.98231,145.219213,Dandenong Recreation Club,NA,Edith,Street,DANDENONG,3175,Lawn Bowls,outdoor,Grass,GREATER DANDENONG
GREATE11627,-37.98231,145.219213,Dandenong Recreation Club,NA,Edith,Street,DANDENONG,3175,Tennis,outdoor,Hard Court,GREATER DANDENONG
GREATE11628,-37.986158,145.206508,Dandenong Squash & Leisure,63,Scott,Street,DANDENONG,3175,Fitness / Gymnasium Workouts,indoor,NA,GREATER DANDENONG
GREATE11628,-37.986158,145.206508,Dandenong Squash & Leisure,63,Scott,Street,DANDENONG,3175,Squash / Racquetball,indoor,NA,GREATER DANDENONG
DANDEN11300,-37.970768,145.217505,Exhibition Hall,NA,Heatherton,Road,DANDENONG,3175,Table Tennis,indoor,NA,GREATER DANDENONG
GREATE11635,-38.001833,145.211675,George Andrews Reserve,NA,Deepdale,Street,DANDENONG,3175,Soccer,outdoor,Grass,GREATER DANDENONG
GREATE11635,-38.001833,145.211675,George Andrews Reserve,NA,Deepdale,Street,DANDENONG,3175,Tennis,outdoor,Artificial Turf,GREATER DANDENONG
GREATE11637,-37.984195,145.197572,Greaves Reserve,NA,Attenborough,Street,DANDENONG,3175,Cricket,outdoor,Synthetic Pitch,GREATER DANDENONG
GREATE11637,-37.984195,145.197572,Greaves Reserve,NA,Attenborough,Street,DANDENONG,3175,Cricket,outdoor,Turf Pitch,GREATER DANDENONG
